quirky,30
worst,30
shiny,30
w,30
various,30
plaid,30
8-10,30
bold,30
slimming,30
unfortunately,30
older,30
wrinkled,30
boring,30
giant,30
plus,30
edgy,30
polished,30
distressed,30
horizontal,30
leg,29
looks,29
2-4,29
cuter,29
off-white,29
important,29
flirty,29
shoulder,29
cooler,29
underwear,28
skeptical,28
teal,28
polka,28
gentle,28
rear,28
im,28
butt,28
boyfriend,28
definite,28
excess,27
absolute,27
vivid,27
exact,27
numerous,27
chested,27
ft,27
cream,27
embroidery,27
chose,27
ample,27
bummed,26
inside,26
sleep,26
winter,26
tops,26
cutest,26
clear,26
light-weight,26
unbuttoned,26
soooo,26
see,26
do,26
striped,25
conscious,25
transparent,25
fall,25
unsure,25
nicer,25
neck,25
photo,25
stripe,25
cashmere,25
fashionable,24
stick,24
unwearable,24
concerned,24
complete,24
oh,24
10-12,24
noticed,24
humid,24
fat,24
aesthetic,24
drapey,24
unfinished,24
half,24
retro,23
minimal,23
fragile,23
color,23
pure,23
upcoming,23
ultra,23
vertical,23
puffy,23
flip,23
sooo,23
understated,23
kept,23
sleek,23
body,23
1-2,23
outer,23
broader,23
wow,23
peasant,23
faded,23
belt,23
height,22
mesh,22
wrinkly,22
sz,22
removable,22
strappy,22
tag,22
effortless,22
golden,22
hte,22
massive,22
pear-shaped,22
south,22
knee,22
gotten,21
shaped,21
square,21
key,21
winner,21
v-neck,21
birthday,21
future,21
unfortunate,21
baggier,21
guess,21
hippy,21
tent-like,21
static,21
ordinary,21
38-30-40,21
consistent,21
uneven,21
opaque,20
thread,20
armpit,20
spectacular,20
usa,20
print,20
lavender,20
hidden,20
lined,20
w/,20
sparkly,20
defective,20
confident,20
spring/summer,20
rust,20
complimentary,20
deal,20
roomier,20
southern,20
cheaper,20
midi,20
untucked,20
dull,20
width,20
visual,20
reversible,19
b,19
fuzzy,19
boxier,19
nightgown,19
striking,19
widest,19
superb,19
deeper,19
interested,19
th,19
honest,19
synthetic,19
mid-thigh,19
unattractive,19
work,19
dolman,19
flared,19
snap,19
flower,19
outstanding,19
saturated,19
piece,19
textured,19
poncho,19
exquisite,18
please,18
write,18
know,18
stretch,18
public,18
apparent,18
closed,18
dreamy,18
in-between,18
dramatic,18
true-to-size,18
off-the-shoulder,18
helpful,18
curious,18
picky,18
thru,18
terrific,18
poofy,18
maxi,18
pleasant,18
armhole,18
silk,18
sharp,18
patterned,18
